CoCd,Material,Short Text,Plnt,SLoc,Matl Group,PO Quantity,Net Price,Net Value,Gross value,Price Date,Daily Median Net Price
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B145,1500,5800.0,25.26,146508.0,146508.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B193,1500,2450.0,29.45,72152.5,72152.5,2019-01-02,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B193,1500,5400.0,27.4,147960.0,147960.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B193,1500,3400.0,25.26,85884.0,85884.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B104,1500,2450.0,29.45,72152.5,72152.5,2019-01-02,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B104,1500,5400.0,27.4,147960.0,147960.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B104,1500,3400.0,25.26,85884.0,85884.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS36,F008,1500,5000.0,29.95,149750.0,149750.0,2019-01-02,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS36,F008,1500,5000.0,27.9,139500.0,139500.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS36,F008,1500,15000.0,25.76,386400.0,386400.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,B026,1500,13000.0,26.56,345280.0,345280.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,A978,1500,12000.0,26.56,318720.0,318720.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,B061,1500,3000.0,28.7,86100.0,86100.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,B061,1500,9000.0,26.56,239040.0,239040.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,B064,1500,3000.0,28.7,86100.0,86100.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,B064,1500,6200.0,26.56,164672.0,164672.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,A144,1500,8800.0,26.56,233728.0,233728.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS21,F005,1500,10000.0,29.95,299500.0,299500.0,2019-01-02,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F005,1500,10000.0,27.9,279000.0,279000.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F005,1500,14000.0,25.76,360640.0,360640.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Starter Feed,PS24,F001,1500,11000.0,28.7,315700.0,315700.0,2019-01-02,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS24,F001,1500,20000.0,26.56,531200.0,531200.0,2019-01-02,27.17
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F007,1500,4000.0,29.95,119800.0,119800.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F007,1500,4000.0,25.76,103040.0,103040.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F007,1500,6500.0,27.9,181350.0,181350.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F007,1500,3000.0,27.9,83700.0,83700.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F007,1500,1000.0,25.76,25760.0,25760.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F007,1500,5000.0,27.9,139500.0,139500.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F007,1500,1500.0,25.76,38640.0,38640.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS24,F001,1500,25500.0,26.56,677280.0,677280.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS21,F002,1500,10000.0,29.95,299500.0,299500.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F002,1500,10000.0,27.9,279000.0,279000.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F002,1500,10000.0,25.76,257600.0,257600.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F007,1500,10000.0,25.76,257600.0,257600.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F007,1500,6500.0,25.76,167440.0,167440.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F007,1500,7000.0,29.95,209650.0,209650.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F007,1500,6500.0,27.9,181350.0,181350.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B156,1500,3200.0,29.45,94240.0,94240.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B156,1500,7000.0,27.4,191800.0,191800.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B156,1500,3500.0,25.26,88410.0,88410.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B240,1500,2450.0,29.45,72152.5,72152.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B240,1500,5400.0,27.4,147960.0,147960.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B240,1500,3950.0,25.26,99777.0,99777.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,A965,1500,10000.0,26.4,264000.0,264000.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS24,F001,1500,11000.0,30.75,338250.0,338250.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Finisher Feed,PS24,F001,1500,20000.0,26.56,531200.0,531200.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS21,F005,1500,10000.0,29.95,299500.0,299500.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F005,1500,15000.0,27.9,418500.0,418500.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F005,1500,10000.0,25.76,257600.0,257600.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,A692,1500,6600.0,25.26,166716.0,166716.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,A810,1500,3500.0,25.26,88410.0,88410.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,A862,1500,1250.0,29.45,36812.5,36812.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,A862,1500,2750.0,27.4,75350.0,75350.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,A719,1500,2900.0,29.45,85405.0,85405.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,A719,1500,6400.0,27.4,175360.0,175360.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS23,A719,1500,1600.0,25.26,40416.0,40416.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F007,1500,10000.0,27.9,279000.0,279000.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F007,1500,25000.0,25.76,644000.0,644000.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS22,B253,1500,4700.0,24.26,114022.0,114022.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Finisher Feed,PS22,A406,1500,5300.0,24.26,128578.0,128578.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B204,1500,2350.0,29.45,69207.5,69207.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B204,1500,5150.0,27.4,141110.0,141110.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B204,1500,10350.0,25.26,261441.0,261441.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,B596,1500,1250.0,29.45,36812.5,36812.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,B596,1500,2700.0,27.4,73980.0,73980.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,B596,1500,5400.0,25.26,136404.0,136404.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS21,F002,1500,5000.0,29.95,149750.0,149750.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F002,1500,11000.0,27.9,306900.0,306900.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F002,1500,19000.0,25.76,489440.0,489440.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,A069,1500,2150.0,27.4,58910.0,58910.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS27,A069,1500,4000.0,25.26,101040.0,101040.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS27,A542,1500,5900.0,29.45,173755.0,173755.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS27,A542,1500,12950.0,27.4,354830.0,354830.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS21,F001,1500,5000.0,29.95,149750.0,149750.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS21,F001,1500,13500.0,27.9,376650.0,376650.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS21,F001,1500,13500.0,25.76,347760.0,347760.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B234,1500,1950.0,28.45,55477.5,55477.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B234,1500,1350.0,26.4,35640.0,35640.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,A624,1500,3700.0,28.45,105265.0,105265.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,A624,1500,3000.0,26.4,79200.0,79200.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS37,F006,1500,13000.0,29.95,389350.0,389350.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS37,F006,1500,10000.0,27.9,279000.0,279000.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS37,F006,1500,7000.0,25.76,180320.0,180320.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS22,B248,1500,1450.0,28.45,41252.5,41252.5,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,B248,1500,3250.0,26.4,85800.0,85800.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Starter Feed,PS22,A953,1500,3400.0,26.4,89760.0,89760.0,2019-01-03,28.12
7860,7101320.0,IB Ross Broiler Finisher Feed,PS22,A953,1500,1900.0,24.26,46094.0,46094.0,2019-01-03,26.56
7860,7101320.0,IB Ross Broiler Pre-Starter Feed,PS23,A757,1500,2500.0,29.45,73625.0,73625.0,2019-01-03,29.95
7860,7101320.0,IB Ross Broiler Starter Feed,PS23,A757,1500,5500.0,27.4,150700.0,150700.0,2019-01-03,28.12
